store_id,store_name,region,date,transactions,revenue,avg_basket_value,discount_pct,footfall,stockout_flag
ST-04,SILVERLINE MALL,NORTH,2026-03-11,64.0,2506.71,36.23,16.66929016,749,False
ST-08,PALM TERRACE,SOUTH,2026-05-05,72.0,2269.64,33.35,32.29512095,816,False
ST-04,SILVERLINE MALL,NORTH,2026-05-29,73.0,3039.06,42.01,0.0,569,False
ST-06,CEDAR CROSSING,NORTH,2026-05-09,71.0,3745.25,53.82,7.845200786,643,True
ST-13,HIGHLAND COURT,WEST,2026-05-28,56.0,5732.24,94.81,18.55238152,642,True
ST-18,ASHBROOK PLAZA,WEST,2026-04-02,61.0,3073.28,49.77,18.09304345,472,False
ST-03,MAPLE JUNCTION,NORTH,2026-03-03,62.0,3641.82,53.62,10.15564352,904,True
ST-13,HIGHLAND COURT,WEST,2026-03-28,65.0,5043.15,79.16,10.86572399,369,True
ST-13,HIGHLAND COURT,WEST,2026-04-06,71.0,5155.32,66.58,34.73414193,670,False
ST-02,HARBOR POINT,NORTH,2026-03-21,45.0,8379.0,174.31,0.0,641,True
ST-18,ASHBROOK PLAZA,WEST,2026-04-26,69.0,7407.38,117.42,34.8665501,445,True
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-12,71.0,4339.71,56.91,34.97257461,574,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-27,51.0,7685.0,147.12,7.507032681,403,True
ST-02,HARBOR POINT,NORTH,2026-04-05,79.0,6797.84,80.89,27.20139742,738,False
ST-03,MAPLE JUNCTION,NORTH,2026-03-25,69.0,6262.74,82.2,29.61781419,553,False
ST-11,WILLOW CREEK,SOUTH,2026-05-02,54.0,3822.0,72.58,18.74419775,583,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-22,65.0,3532.71,57.59,3.994499086,885,False
ST-14,GOLDEN VALLEY,WEST,2026-04-14,53.0,2985.0,60.21,29.09043812,738,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-06,35.0,5957.65,156.23,23.24459258,765,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-08,78.0,7117.49,90.54,16.99107699,705,False
ST-06,CEDAR CROSSING,NORTH,2026-04-27,40.0,3380.22,80.79,33.71341503,735,True
ST-15,PINECREST MALL,WEST,2026-03-01,49.0,3188.48,66.32,0.2045005247,551,False
ST-14,GOLDEN VALLEY,WEST,2026-03-06,92.0,6249.12,63.89,26.11990298,395,False
ST-14,GOLDEN VALLEY,WEST,2026-05-19,83.0,5449.0,64.89,30.95120252,675,False
ST-03,MAPLE JUNCTION,NORTH,2026-03-04,64.0,3496.7,59.21,9.946986481,638,False
ST-02,HARBOR POINT,NORTH,2026-04-17,62.0,13032.04,197.08,13.56094504,594,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-16,55.0,9410.48,167.33,33.14297113,445,True
ST-02,HARBOR POINT,NORTH,2026-04-12,65.0,4006.9,56.31,20.48971884,438,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-20,53.0,2965.26,61.14,34.22568487,287,False
ST-15,PINECREST MALL,WEST,2026-04-20,63.0,3350.87,53.14,35.6955346,564,False
ST-02,HARBOR POINT,NORTH,2026-03-16,25.0,11577.74,435.47,35.5223478,583,False
ST-14,GOLDEN VALLEY,WEST,2026-05-25,87.0,9112.95,110.93,21.97873331,553,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-02,53.0,6150.0,121.81,11.23912207,590,False
ST-17,SUMMIT CORNER,WEST,2026-05-18,72.0,4407.73,57.48,5.594159604,846,False
ST-06,CEDAR CROSSING,NORTH,2026-03-31,98.0,4868.2,44.85,31.19717042,567,False
ST-02,HARBOR POINT,NORTH,2026-05-15,78.0,7623.07,91.61,19.88103385,408,True
ST-03,MAPLE JUNCTION,NORTH,2026-05-08,65.0,3181.0,53.35,31.92847368,530,True
ST-04,SILVERLINE MALL,NORTH,2026-04-07,53.0,4054.12,77.46,11.782243,384,False
ST-05,EASTGATE CENTER,NORTH,2026-05-26,57.0,4083.84,72.92,8.45884535,498,False
ST-16,REDWOOD STATION,WEST,2026-04-05,57.0,3533.0,55.85,33.88257076,687,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-18,39.0,4419.28,102.33,0.0,988,False
ST-04,SILVERLINE MALL,NORTH,2026-05-04,58.0,2522.0,2572.17,22.02565843,691,False
ST-15,PINECREST MALL,WEST,2026-11-04,70.0,6546.0,90.86,17.57451596,733,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-09-04,70.0,8074.51,126.69,34.5206357,626,False
ST-02,HARBOR POINT,NORTH,2026-03-08,65.0,3012.82,47.01,39.7631109,682,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-18,68.0,2772.37,38.93,14.57682077,573,False
ST-18,ASHBROOK PLAZA,WEST,2026-05-14,61.0,5276.99,82.33,3.267953084,619,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-18,47.0,7972.71,185.57,30.61385407,510,False
ST-18,ASHBROOK PLAZA,WEST,2026-03-20,69.0,1268.69,18.92,9.335067157,591,False
ST-11,WILLOW CREEK,SOUTH,2026-05-25,64.0,4481.55,68.68,30.48112924,864,False
ST-05,EASTGATE CENTER,NORTH,2026-01-05,59.0,2822.86,51.08,29.39772394,216,True
ST-02,HARBOR POINT,NORTH,2026-03-13,56.0,6142.25,118.85,39.3674106,778,True
ST-05,EASTGATE CENTER,NORTH,2026-05-14,62.0,4990.78,80.73,31.48299292,476,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-14,89.0,3754.0,38.8,8.279406386,502,False
ST-17,SUMMIT CORNER,WEST,2026-03-16,29.0,3345.93,108.93,24.21816295,652,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-13,57.0,7913.04,147.1,2.136298838,755,True
ST-03,MAPLE JUNCTION,NORTH,2026-04-18,44.0,5552.05,119.16,12.99082515,578,False
ST-17,SUMMIT CORNER,WEST,2026-04-05,56.0,3895.55,70.41,38.70581528,349,False
ST-04,SILVERLINE MALL,NORTH,2026-04-02,37.0,2610.54,70.37,24.03397506,610,False
ST-16,REDWOOD STATION,WEST,2026-04-19,53.0,5667.04,102.59,36.77215041,506,False
ST-16,REDWOOD STATION,WEST,2026-03-15,56.0,2921.71,54.92,10.56928883,440,False
ST-16,REDWOOD STATION,WEST,2026-03-19,62.0,4142.46,69.05,22.98283777,372,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-15,62.0,10820.9,174.96,0.0,807,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-12,64.0,7206.84,105.68,17.08547907,696,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-14,77.0,7286.46,101.1,11.54358431,472,False
ST-05,EASTGATE CENTER,NORTH,2026-03-29,58.0,7414.09,138.33,33.51918793,407,False
ST-03,MAPLE JUNCTION,NORTH,2026-04-25,64.0,4840.48,80.37,35.24932863,743,False
ST-15,PINECREST MALL,WEST,2026-05-25,43.0,5016.0,117.58,21.74921404,381,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-27,87.0,11255.74,124.25,1.634799591,294,False
ST-11,WILLOW CREEK,SOUTH,2026-05-24,66.0,9503.12,144.01,4.020433848,587,False
ST-02,HARBOR POINT,NORTH,2026-03-28,53.0,4168.21,71.06,36.99849891,529,True
ST-15,PINECREST MALL,WEST,2026-04-19,49.0,3482.585,76.19,1.291142085,498,True
ST-08,PALM TERRACE,SOUTH,2026-04-13,57.0,3530.83,65.72,38.26541425,466,True
ST-03,MAPLE JUNCTION,NORTH,2026-05-09,49.0,6009.67,131.38,28.37096045,573,False
ST-14,GOLDEN VALLEY,WEST,2026-03-08,53.0,3852.37,75.8,29.47286685,448,True
ST-13,HIGHLAND COURT,WEST,2026-05-21,78.0,10539.98,121.84,0.9159017709,514,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-11,70.0,4942.55,69.17,39.61553829,616,False
ST-02,HARBOR POINT,NORTH,2026-03-05,56.0,4471.08,72.11,19.08802533,747,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-08,78.0,4083.32,49.33,21.26767432,431,True
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-03,81.0,10534.32,129.26,6.026918953,365,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-19,53.0,4747.25,86.68,7.935004073,499,True
ST-14,GOLDEN VALLEY,WEST,2026-03-16,68.0,2813.96,43.26,6.700978676,640,False
ST-16,REDWOOD STATION,WEST,2026-03-13,61.0,5151.8,76.26,30.71434012,570,False
ST-05,EASTGATE CENTER,NORTH,2026-05-28,85.0,6958.19,87.08,28.55777194,519,False
ST-05,EASTGATE CENTER,NORTH,2026-05-25,60.0,2416.81,37.99,29.53275748,468,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-21,59.0,6907.13,118.44,25.4710008,559,False
ST-08,PALM TERRACE,SOUTH,2026-05-26,38.0,2615.76,66.28,15.91685626,615,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-18,87.0,6830.94,73.22,37.32191442,769,True
ST-14,GOLDEN VALLEY,WEST,2026-05-04,83.0,6163.13,69.9,22.85727048,351,True
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-01,44.0,8216.34,196.49,31.44257221,716,False
ST-15,PINECREST MALL,WEST,2026-05-13,75.0,7682.72,100.86,16.89292293,375,False
ST-13,HIGHLAND COURT,WEST,2026-04-04,62.0,8602.42,140.28,14.48485993,475,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-17,85.0,8738.54,111.7,15.65967918,480,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-24,54.0,4681.73,79.12,38.75009285,430,True
ST-16,REDWOOD STATION,WEST,2026-04-14,60.0,10136.74,180.01,4.867191159,468,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-22,63.0,6334.8,94.29,13.76564312,661,False
ST-06,CEDAR CROSSING,NORTH,2026-03-08,37.0,2210.78,64.39,11.97113488,337,False
ST-17,SUMMIT CORNER,WEST,2026-03-10,40.0,8352.27,207.27,36.73329473,677,True
ST-08,PALM TERRACE,SOUTH,2026-04-16,60.0,3581.16,61.47,3.067194129,564,True
ST-18,ASHBROOK PLAZA,WEST,2026-04-03,67.0,4038.72,57.16,17.84315268,708,False
ST-13,HIGHLAND COURT,WEST,2026-05-19,47.0,9014.0,199.67,31.09595975,526,True
ST-05,EASTGATE CENTER,NORTH,2026-05-16,75.0,5226.93,74.15,18.61762627,633,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-20,71.0,4334.87,63.93,23.36781068,674,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-29,75.0,5276.54,63.95,30.9492662,817,False
ST-08,PALM TERRACE,SOUTH,2026-03-15,45.0,4716.9,115.0,34.992725,569,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-22,44.0,3016.45,70.22,21.19510241,642,False
ST-11,WILLOW CREEK,SOUTH,2026-05-05,82.0,4694.19,60.7,39.97143635,497,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-26,81.0,9266.27,103.43,24.10187252,406,False
ST-15,PINECREST MALL,WEST,2026-03-28,58.0,1769.86,33.5,22.1959577,656,False
ST-14,GOLDEN VALLEY,WEST,2026-04-08,60.0,5399.77,74.04,1.503414254,951,False
ST-05,EASTGATE CENTER,NORTH,2026-04-14,36.0,5042.7,143.73,25.07092303,600,False
ST-16,REDWOOD STATION,WEST,2026-05-11,45.0,6006.32,120.94,21.40298192,445,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-07,57.0,6004.15,102.99,5.379767813,707,False
ST-15,PINECREST MALL,WEST,2026-03-27,66.0,2390.71,37.03,24.82820437,744,False
ST-02,HARBOR POINT,NORTH,2026-03-15,63.0,5588.0,122.73,29.84271916,530,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-09,63.0,5439.8,83.92,14.9306967,635,False
ST-11,WILLOW CREEK,SOUTH,2026-05-19,69.0,10442.1,140.47,24.78871385,764,False
ST-13,HIGHLAND COURT,WEST,2026-03-31,63.0,4676.53,75.55,34.34520689,807,False
ST-08,PALM TERRACE,SOUTH,2026-04-28,65.0,3739.45,62.62,28.86961009,462,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-29,60.0,9960.51,162.49,23.74550285,744,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-17,67.0,3492.7,47.84,20.99876087,358,False
ST-14,GOLDEN VALLEY,WEST,2026-05-05,58.0,5399.77,57.13,29.85535404,415,False
ST-15,PINECREST MALL,WEST,2026-04-29,65.0,2903.93,41.34,7.455253329,866,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-02,71.0,5283.3,80.73,16.32626673,700,False
ST-04,SILVERLINE MALL,NORTH,2026-03-12,66.0,2231.0,31.48,12.25921509,617,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-12,52.0,5522.98,114.91,2.03582202,801,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-28,61.0,4768.75,84.97,20.1522684,546,True
ST-11,WILLOW CREEK,SOUTH,2026-03-09,60.0,2836.43,49.74,12.7159086,537,True
ST-03,MAPLE JUNCTION,NORTH,2026-04-28,65.0,8110.25,127.1,39.5631174,684,False
ST-03,MAPLE JUNCTION,NORTH,2026-04-13,77.0,6760.21,86.72,29.36780273,606,False
ST-02,HARBOR POINT,NORTH,2026-04-25,64.0,9892.72,152.01,21.49750293,541,True
ST-17,SUMMIT CORNER,WEST,2026-05-16,67.0,3610.92,53.53,30.74575292,346,False
ST-05,EASTGATE CENTER,NORTH,2026-03-14,68.0,5274.5,79.47,24.43796132,519,True
ST-16,REDWOOD STATION,WEST,2026-03-10,42.0,3428.5,83.51,2.094146701,435,False
ST-02,HARBOR POINT,NORTH,2026-03-29,77.0,3934.92,53.55,3.000692294,591,False
ST-14,GOLDEN VALLEY,WEST,2026-04-16,56.0,6885.38,127.44,19.36996446,303,True
ST-14,GOLDEN VALLEY,WEST,2026-05-02,91.0,12576.42,128.76,27.74305659,377,True
ST-03,MAPLE JUNCTION,NORTH,2026-10-05,68.0,8487.68,112.49,36.30783614,627,False
ST-18,ASHBROOK PLAZA,WEST,2026-04-06,60.0,2647.24,43.95,7.683181116,594,False
ST-15,PINECREST MALL,WEST,2026-04-14,76.0,2831.03,34.8,33.94104785,663,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-17,42.0,13656.43,320.84,30.93910625,247,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-10,75.0,4997.57,68.93,11.24935135,747,True
ST-05,EASTGATE CENTER,NORTH,2026-05-29,70.0,4262.25,60.06,26.1249867,532,False
ST-14,GOLDEN VALLEY,WEST,2026-05-23,61.0,3603.52,62.0,8.04103341,710,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-09,54.0,7198.95,127.62,20.61737033,642,True
ST-08,PALM TERRACE,SOUTH,2026-05-18,66.0,4152.44,64.45,22.69147622,433,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-15,63.0,7106.3,116.3,31.32051342,899,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-12,48.0,2386.81,50.7,4.361928447,452,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-23,71.0,12198.56,176.6,8.402765882,608,True
ST-05,EASTGATE CENTER,NORTH,2026-03-30,61.0,2277.81,37.42,28.51486888,564,False
ST-15,PINECREST MALL,WEST,2026-03-15,64.0,3963.33,3751.27,21.12275048,331,False
ST-15,PINECREST MALL,WEST,2026-04-06,57.0,4449.09,74.7,35.43445736,318,True
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-18,60.0,13004.12,222.11,33.14462708,684,False
ST-11,WILLOW CREEK,SOUTH,2026-03-25,56.0,4223.97,72.11,6.471344522,733,False
ST-16,REDWOOD STATION,WEST,2026-04-13,91.0,3305.92,34.64,11.55550833,784,True
ST-11,WILLOW CREEK,SOUTH,2026-05-29,37.0,4589.0,129.48,24.34503301,654,False
ST-06,CEDAR CROSSING,NORTH,2026-03-11,36.0,5645.16,162.9,10.15532645,480,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-04,51.0,15033.05,286.14,3.002233216,41631,True
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-16,28.0,8640.54,318.1,6.118846839,697,False
ST-17,SUMMIT CORNER,WEST,2026-04-28,96.0,5201.0,52.94,26.37927727,639,False
ST-02,HARBOR POINT,NORTH,2026-04-24,82.0,2740.71,36.71,10.30469691,697,True
ST-11,WILLOW CREEK,SOUTH,2026-04-28,62.0,4436.22,4372.27,37.71763031,672,True
ST-06,CEDAR CROSSING,NORTH,2026-04-21,52.0,3355.37,58.55,21.76654031,371,False
ST-11,WILLOW CREEK,SOUTH,2026-03-23,46.0,3126.29,71.14,2.421094852,432,False
ST-16,REDWOOD STATION,WEST,2026-03-06,36.0,5873.24,166.93,13.49573913,355,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-20,41.0,5653.95,148.09,7.045906591,718,True
ST-17,SUMMIT CORNER,WEST,2026-05-01,67.0,7527.0,108.16,22.55221731,733,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-28,77.0,3261.45,44.4,16.53755179,550,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-12,48.0,5065.77,105.12,30.02938986,630,False
ST-06,CEDAR CROSSING,NORTH,2026-05-29,71.0,4970.34,56.66,13.18605889,811,False
ST-02,HARBOR POINT,NORTH,2026-05-27,26.0,4165.0,157.57,12.97622657,645,True
ST-18,ASHBROOK PLAZA,WEST,2026-04-08,20.0,4904.79,251.61,14.94350362,738,False
ST-08,PALM TERRACE,SOUTH,2026-07-05,39.0,5436.61,153.15,12.90101261,434,False
ST-17,SUMMIT CORNER,WEST,2026-05-12,54.0,10269.02,187.19,12.40936068,424,False
ST-14,GOLDEN VALLEY,WEST,2026-04-02,61.0,7054.86,120.79,38.10540845,720,False
ST-18,ASHBROOK PLAZA,WEST,2026-05-27,63.0,2241.35,34.84,7.802618843,494,True
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-20,37.0,10158.2,289.84,29.70192821,623,False
ST-18,ASHBROOK PLAZA,WEST,2026-05-29,64.0,2923.85,44.32,0.6594415983,760,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-08,52.0,5624.14,99.17,16.63229609,653,False
ST-17,SUMMIT CORNER,WEST,2026-05-02,56.0,10135.92,11125.69,18.28092777,701,True
ST-08,PALM TERRACE,SOUTH,2026-04-07,63.0,3907.94,66.64,13.08644271,635,False
ST-14,GOLDEN VALLEY,WEST,2026-05-22,64.0,3218.0,47.87,13.21461924,680,False
ST-18,ASHBROOK PLAZA,WEST,2026-05-25,47.0,3472.66,66.7,0.8966394425,991,False
ST-04,SILVERLINE MALL,NORTH,2026-05-27,36.0,3220.29,85.92,22.45974133,604,True
ST-11,WILLOW CREEK,SOUTH,2026-05-07,64.0,7340.68,112.95,20.29402015,448,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-16,48.0,6813.22,145.73,16.46482201,558,True
ST-04,SILVERLINE MALL,NORTH,2026-04-29,64.0,5989.21,98.07,2.208089328,618,True
ST-15,PINECREST MALL,WEST,2026-05-18,51.0,2632.35,54.61,5.364229267,431,False
ST-11,WILLOW CREEK,SOUTH,2026-05-10,87.0,5945.06,73.38,36.06155634,462,True
ST-11,WILLOW CREEK,SOUTH,2026-04-22,45.0,5430.049999999999,151.07,24.95796785,651,False
ST-14,GOLDEN VALLEY,WEST,2026-05-10,50.0,10036.44,186.87,23.70076702,1045,True
ST-14,GOLDEN VALLEY,WEST,2026-04-06,41.0,8423.23,220.02,9.648793631,379,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-18,59.0,6752.1,125.76,24.18994853,791,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-07,55.0,8957.0,162.27,8.022610054,760,False
ST-15,PINECREST MALL,WEST,2026-03-09,63.0,2621.57,44.16,24.64872334,532,True
ST-05,EASTGATE CENTER,NORTH,2026-03-13,58.0,3387.0,57.52,15.68820816,652,False
ST-14,GOLDEN VALLEY,WEST,2026-03-21,67.0,5627.3,77.62,10.15537634,697,False
ST-05,EASTGATE CENTER,NORTH,2026-04-24,84.0,3761.05,46.37,4.348681587,482,True
ST-02,HARBOR POINT,NORTH,2026-04-22,79.0,7495.98,102.22,26.60855862,935,True
ST-06,CEDAR CROSSING,NORTH,2026-05-15,55.0,4166.88,80.35,19.71848276,660,False
ST-14,GOLDEN VALLEY,WEST,2026-04-27,38.0,4273.6,116.01,5.084636456,662,False
ST-03,MAPLE JUNCTION,NORTH,2026-04-22,64.0,5767.48,95.6,17.50145427,663,False
ST-14,GOLDEN VALLEY,WEST,2026-04-10,54.0,4403.0,76.06,16.20398039,491,True
ST-16,REDWOOD STATION,WEST,2026-04-03,65.0,6005.61,90.65,6.431568129,504,True
ST-16,REDWOOD STATION,WEST,2026-04-23,40.0,3098.01,75.06,3.352995918,809,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-15,82.0,4751.18,58.97,0.6705108946,772,True
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-19,60.0,11223.29,196.16,0.0,637,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-29,61.0,7459.21,129.16,1.882901363,750,True
ST-08,PALM TERRACE,SOUTH,2026-04-11,54.0,7351.0,127.16,13.07521337,564,False
ST-14,GOLDEN VALLEY,WEST,2026-05-17,73.0,5607.19,79.21,33.56676012,534,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-27,50.0,9094.58,183.01,9.936256155,617,True
ST-02,HARBOR POINT,NORTH,2026-04-13,52.0,9041.26,159.54,4.560767653,472,False
ST-11,WILLOW CREEK,SOUTH,2026-04-03,65.0,6830.02,101.96,6.25322038,467,False
ST-16,REDWOOD STATION,WEST,2026-03-26,25.0,6784.27,287.1,29.38120341,662,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-14,65.0,2794.97,46.23,37.01697453,427,False
ST-06,CEDAR CROSSING,NORTH,2026-04-24,92.0,4691.29,50.2,21.95011511,672,True
ST-17,SUMMIT CORNER,WEST,2026-05-03,50.0,2860.34,52.79,35.36924067,620,False
ST-04,SILVERLINE MALL,NORTH,2026-05-17,60.0,10746.48,169.78,2.126446869,746,False
ST-05,EASTGATE CENTER,NORTH,2026-03-27,52.0,7307.75,144.72,8.473378458,751,True
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-04,69.0,7755.32,112.58,7.657688776,510,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-24,51.0,2511.81,50.21,29.75487911,364,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-19,78.0,5868.09,81.11,3.720810281,512,False
ST-06,CEDAR CROSSING,NORTH,2026-03-26,77.0,6535.37,78.14,5.987568979,425,False
ST-13,HIGHLAND COURT,WEST,2026-04-23,48.0,4204.12,80.46,22.86061153,398,True
ST-08,PALM TERRACE,SOUTH,2026-03-23,57.0,2604.0,45.05,11.28395624,791,False
ST-02,HARBOR POINT,NORTH,2026-05-22,76.0,4010.45,50.85,4.170008651,452,True
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-08,50.0,7535.0,137.09,4.371291645,479,True
ST-08,PALM TERRACE,SOUTH,2026-05-23,60.0,6575.67,117.51,0.0,631,False
ST-02,HARBOR POINT,NORTH,2026-01-03,94.0,11132.25,129.34,14.83649286,407,False
ST-18,ASHBROOK PLAZA,WEST,2026-04-12,61.0,5545.34,83.14,0.3780821202,408,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-05,43.0,4604.42,109.51,14.38442223,550,False
ST-13,HIGHLAND COURT,WEST,2026-03-14,90.0,2721.16,29.27,19.80279434,740,False
ST-16,REDWOOD STATION,WEST,2026-05-07,92.0,6034.47,71.89,17.78471148,389,False
ST-18,ASHBROOK PLAZA,WEST,2026-04-29,74.0,2749.41,37.1,9.981393325,722,True
ST-06,CEDAR CROSSING,NORTH,2026-04-19,57.0,7823.44,148.64,13.97432183,703,True
ST-04,SILVERLINE MALL,NORTH,2026-05-08,67.0,3959.31,61.56,1.884996664,602,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-29,79.0,3232.29,44.52,5.937559597,911,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-24,45.0,6441.0,143.69,0.0,803,False
ST-17,SUMMIT CORNER,WEST,2026-04-07,47.0,4299.3,84.59,13.45643498,918,False
ST-11,WILLOW CREEK,SOUTH,2026-04-15,49.0,6071.05,111.93,24.7802622,545,False
ST-02,HARBOR POINT,NORTH,2026-05-19,75.0,4606.43,55.77,1.131692226,420,True
ST-11,WILLOW CREEK,SOUTH,2026-03-13,50.0,3853.48,83.96,1.406944269,838,True
ST-06,CEDAR CROSSING,NORTH,2026-11-04,57.0,6305.24,121.1,34.85412333,572,False
ST-11,WILLOW CREEK,SOUTH,2026-04-23,56.0,5430.049999999999,61.52,28.74052907,451,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-12,54.0,14220.6,271.69,7.579337434,752,True
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-17,17.0,7210.82,436.33,32.13928185,742,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-31,43.0,3984.7,96.21,28.26836656,679,True
ST-08,PALM TERRACE,SOUTH,2026-03-28,50.0,2243.31,46.46,0.9464541414,889,False
ST-03,MAPLE JUNCTION,NORTH,2026-04-24,37.0,7390.84,216.89,10.19089696,645,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-13,56.0,6521.05,110.35,20.97636767,831,False
ST-14,GOLDEN VALLEY,WEST,2026-03-22,67.0,3774.67,57.78,0.4150378345,491,False
ST-15,PINECREST MALL,WEST,2026-05-06,50.0,3472.99,69.6,2.744392709,562,True
ST-11,WILLOW CREEK,SOUTH,2026-04-04,76.0,11006.32,146.82,9.192833317,527,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-15,44.0,7997.08,179.64,35.72057983,665,True
ST-02,HARBOR POINT,NORTH,2026-03-19,50.0,8461.79,172.97,24.94185479,505,True
ST-16,REDWOOD STATION,WEST,2026-03-03,67.0,7308.0,103.09,0.0,877,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-29,11.0,6963.71,675.34,19.8537636,622,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-20,59.0,2010.67,31.44,16.62224017,482,True
ST-11,WILLOW CREEK,SOUTH,2026-04-17,72.0,6786.01,92.68,21.56918703,481,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-28,59.5,12926.16,13822.79,30.54181063,408,False
ST-13,HIGHLAND COURT,WEST,2026-03-15,51.0,8666.8,179.9,29.4304436,609,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-14,60.0,7632.83,137.91,9.014270705,629,True
ST-16,REDWOOD STATION,WEST,2026-03-17,65.0,7961.77,126.97,27.02758034,636,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-10,69.0,9273.26,128.3,19.04437728,640,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-15,76.0,17732.0,218.1,5.897534184,39530,False
ST-08,PALM TERRACE,SOUTH,2026-05-27,36.0,3855.46,105.45,18.28365486,319,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-24,45.0,5038.9,113.81,8.040645947,363,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-15,52.0,4008.14,71.15,24.78277025,793,True
ST-05,EASTGATE CENTER,NORTH,2026-05-24,75.0,2797.0,34.65,3.168782043,680,False
ST-05,EASTGATE CENTER,NORTH,2026-04-05,65.0,8832.93,125.51,37.77238958,603,False
ST-02,HARBOR POINT,NORTH,2026-05-26,54.0,2878.35,51.87,27.89129184,609,False
